Id,Target
v_4fr8ue0th4_0020,1 34.25 435.45 68.5 27.16 0;1 25.375 478.825 50.75 31.11 0;1 124.08 381.135 85.12 34.37 0;1 212.39 429.655 88.3 34.21 0;1 301.79 382.565 86.4 35.03 0;1 363.895 430.69 84.07 33.72 0;1 489.49 1011.755 86.76 36.55 0;1 556.075 384.325 83.13 33.43 0;1 563.2 430.625 88.7 35.03 0;1 566.655 480.925 83.53 33.41 0;1 610.295 225.575 81.51 34.05 0.9;1 639.47 315.97 73.1 33.82 0;1 710.005 428.935 86.39 30.71 0;1 756.75 271.595 96.5 39.35 0;1 753.85 384.19 80.9 32.76 0;1 792.045 229.065 82.61 34.73 0.2;1 850.935 647.385 77.93 33.35 90.9;1 941.235 312.71 87.45 36.56 0;1 993.38 385.335 89.8 31.31 0;1 1013.325 447.705 83.21 33.87 356.57;1 1042.66 219.065 84.3 37.25 0;1 1063.435 267.65 68.55 32.62 0;1 1148.26 310.985 78.68 32.97 0;1 1209.33 214.325 86.6 38.05 0;1 1278.515 120.785 87.59 38.59 0;1 1346.27 316.99 91.72 34.22 0;1 1448.59 214.195 90.92 35.47 0;1 1493.985 263.035 91.93 37.97 0;1 1592.155 310.335 86.35 34.01 0;1 1639.66 261.225 86.9 33.99 0;1 1804.32 206.805 88.7 32.93 0;4 758.765 481.87 77.69 32.26 9.175;4 1711.87 429.055 98.74 34.55 0;4 1791.06 260.725 95.8 35.63 0;7 287.675 479.875 140.39 43.23 0;7 404.78 263.96 86.42 42.68 0;7 654.815 1029.61 138.35 55.08 7.025;7 1193.955 467.575 80.47 29.73 359.3;7 1243.02 262.37 105.26 46.2 0;7 1336.7 380.49 112.62 42.28 0;7 1636.895 206.22 118.75 47.42 0;9 427.09 468.045 37.28 11.63 2.64;9 470.11 489.515 42.3 11.99 3.42;9 494.915 459.86 38.99 10.94 1.82
v_4fr8ue0th4_0021,1 27.9 478.985 55.8 31.43 0;1 38.73 436.345 68.5 27.17 0;1 130.89 381.26 85.12 34.36 0;1 217.59 429.655 88.3 34.21 0;1 309.165 382.615 86.41 35.03 0;1 369.535 430.69 83.97 33.72 0;1 494.095 1012.02 86.75 36.54 0;1 564.955 384.325 83.13 33.43 0;1 569.65 430.915 88.7 35.03 0;1 575.055 480.955 83.53 33.41 0;1 597.415 225.325 81.51 34.05 0.9;1 625.79 315.84 73.1 33.82 0;1 717.25 428.965 86.38 30.71 0;1 743.68 271.625 96.5 39.35 0;1 764.66 384.155 80.9 32.77 0;1 778.89 229.15 82.62 34.74 0.2;1 850.185 655.105 77.93 33.35 91.2833;1 929.455 312.82 87.45 36.56 0;1 1004.17 385.045 89.8 31.31 0;1 1026.095 446.905 83.21 33.87 356.4;1 1040.165 219.21 84.29 37.26 0;1 1053.13 267.94 68.56 32.62 0;1 1138.93 310.95 77.94 32.98 0;1 1202.31 214.455 86.6 38.31 0;1 1268.415 120.66 87.11 38.58 0;1 1336.94 317.09 91.18 34.22 0;1 1440.945 214.355 90.91 35.47 0;1 1486.235 263.06 91.93 37.96 0;1 1583.415 310.425 86.35 34.01 0;1 1635.55 261.165 86.9 33.99 0;1 1803.95 206.825 88.7 32.93 0;4 765.81 483.32 76.66 32.26 11;4 1734.83 428.835 99.2 34.55 0;4 1789.11 260.645 95.8 35.63 0;7 293.815 479.995 139.81 43.23 0;7 388.07 263.96 86.42 42.68 0;7 659.19 1030.44 137.26 55.08 7.7;7 1202.18 467.445 80.46 29.73 359.3;7 1234.135 262.43 105.25 46.2 0;7 1349.595 380.49 112.61 42.28 0;7 1631.48 206.165 118.74 47.43 0;9 436.845 468.99 37.29 11.58 2.8;9 478.19 490.39 42 12 3.09;9 500.72 460.22 38.98 10.94 2.03
v_4fr8ue0th4_0022,1 30.425 479.15 60.85 31.76 0;1 43.95 436.375 68.5 27.17 0;1 137.7 381.39 85.12 34.36 0;1 222.8 429.655 88.3 34.21 0;1 316.54 382.665 86.4 35.03 0;1 375.175 430.69 83.89 33.72 0;1 498.695 1012.285 86.75 36.55 0;1 576.1 431.205 88.7 35.03 0;1 575.17 384.405 83.14 33.43 0;1 583.45 480.975 83.52 33.41 0;1 584.535 225.075 81.51 34.05 0.9;1 612.105 315.71 73.11 33.82 0;1 730.6 271.655 96.5 39.35 0;1 726.965 429.215 86.39 30.71 0;1 765.73 229.23 82.62 34.74 0.2;1 775.48 384.12 80.9 32.76 0;1 849.425 662.825 77.93 33.35 91.6667;1 917.675 312.93 87.45 36.56 0;1 1014.965 384.755 89.79 31.31 0;1 1037.67 219.35 84.3 37.26 0;1 1040.975 445.765 83.21 33.87 356.29;1 1042.825 268.23 68.55 32.62 0;1 1129.605 310.91 77.19 32.98 0;1 1195.285 214.585 86.61 38.57 0;1 1258.315 120.53 86.63 38.58 0;1 1327.61 317.185 90.62 34.21 0;1 1433.305 214.515 90.91 35.47 0;1 1478.485 263.085 91.93 37.97 0;1 1574.68 310.525 86.34 34.01 0;1 1631.44 261.105 86.9 33.99 0;1 1803.58 206.845 88.7 32.93 0;4 772.625 485.95 76.65 32.26 13.3667;4 1757.79 428.615 99.66 34.55 0;4 1787.16 260.56 95.8 35.62 0;7 299.965 480.11 139.23 43.24 0;7 371.36 263.96 86.42 42.68 0;7 664.48 1031.505 137.26 55.43 8.5286;7 1210.405 467.32 80.47 29.74 359.3;7 1225.25 262.48 105.26 46.2 0;7 1362.49 380.49 112.62 42.28 0;7 1626.065 206.11 118.75 47.42 0;9 444.69 470.005 37.28 11.57 3.06;9 486.275 491.265 41.71 11.99 2.76;9 506.53 460.575 38.98 10.93 2.24
v_4fr8ue0th4_0023,1 32.95 479.31 65.9 32.08 0;1 49.17 436.405 68.5 27.17 0;1 144.505 381.515 85.11 34.37 0;1 228 429.655 88.3 34.21 0;1 323.91 382.715 86.4 35.03 0;1 380.815 430.69 83.79 33.72 0;1 503.305 1012.555 86.75 36.55 0;1 571.655 224.825 81.51 34.05 0.9;1 582.55 431.495 88.7 35.03 0;1 585.385 384.49 83.13 33.44 0;1 591.585 481.265 83.53 33.41 0;1 598.42 315.585 73.1 33.81 0;1 715.02 271.625 96.86 39.35 0;1 736.68 429.465 86.38 30.71 0;1 752.575 229.315 82.61 34.73 0.2;1 786.29 384.08 80.9 32.76 0;1 848.665 670.545 77.93 33.35 92.05;1 905.895 313.04 87.45 36.56 0;1 1025.76 384.465 89.8 31.31 0;1 1035.175 219.5 84.29 37.26 0;1 1032.515 268.52 68.55 32.62 0;1 1055.855 444.625 83.21 33.87 356.18;1 1118.925 311.12 77.19 32.98 0;1 1188.26 214.715 86.6 38.83 0;1 1248.215 120.4 86.15 38.58 0;1 1318.28 317.28 90.08 34.22 0;1 1425.655 214.675 90.91 35.47 0;1 1470.735 263.11 91.93 37.96 0;1 1565.945 310.62 86.35 34 0;1 1627.33 261.055 86.9 33.99 0;1 1803.21 206.865 88.7 32.93 0;4 779.44 488.59 76.66 32.26 15.7333;4 1780.745 428.395 100.13 34.55 0;4 1785.21 260.475 95.8 35.63 0;7 306.11 480.23 138.64 43.24 0;7 354.645 263.96 86.41 42.68 0;7 669.76 1032.57 137.26 55.78 9.3571;7 1216.37 262.54 105.26 46.2 0;7 1218.625 467.19 80.47 29.74 359.3;7 1375.385 380.49 112.61 42.28 0;7 1620.655 206.055 118.75 47.43 0;9 452.535 471.025 37.29 11.57 3.32;9 494.36 492.14 41.42 12 2.43;9 512.34 460.93 38.98 10.94 2.45
v_4fr8ue0th4_0024,1 35.475 479.475 70.95 32.41 0;1 54.39 436.435 68.5 27.17 0;1 151.31 381.645 85.12 34.37 0;1 233.21 429.655 88.3 34.21 0;1 331.28 382.775 86.4 35.03 0;1 386.455 430.69 83.71 33.72 0;1 508.055 1012.745 86.75 36.55 0;1 558.775 224.575 81.51 34.05 0.9;1 588.99 431.785 88.7 35.03 0;1 584.74 315.46 73.1 33.82 0;1 595.605 384.575 83.13 33.43 0;1 599.715 481.555 83.53 33.41 0;1 699.43 271.595 97.22 39.35 0;1 739.415 229.4 82.61 34.74 0.2;1 746.4 429.705 86.38 30.71 0;1 797.1 384.04 80.9 32.76 0;1 847.905 678.265 77.93 33.35 92.4333;1 894.115 313.15 87.45 36.56 0;1 1022.215 268.81 68.55 32.62 0;1 1036.55 384.175 89.8 31.31 0;1 1034.935 219.47 84.29 37.26 0;1 1070.735 443.49 83.21 33.88 356.07;1 1108.245 311.325 77.19 32.97 0;1 1184.135 214.795 86.61 39.07 0;1 1238.11 120.275 85.66 38.59 0;1 1308.95 317.38 89.54 34.22 0;1 1418.015 214.835 90.91 35.47 0;1 1462.985 263.135 91.93 37.97 0;1 1557.205 310.715 86.35 34.01 0;1 1623.22 260.995 86.9 33.99 0;1 1802.84 206.885 88.7 32.93 0;4 786.255 491.22 76.65 32.26 18.1;4 1781.01 260.56 95.8 35.62 0;4 1803.705 428.175 100.59 34.55 0;7 312.255 480.35 138.05 43.24 0;7 337.935 263.96 86.41 42.68 0;7 675.05 1033.635 137.26 56.13 10.1857;7 1207.49 262.59 105.26 46.2 0;7 1226.845 467.065 80.47 29.73 359.3;7 1388.28 380.49 112.62 42.28 0;7 1615.24 205.995 118.74 47.43 0;9 460.38 472.04 37.28 11.58 3.58;9 502.44 493.015 41.12 11.99 2.1;9 518.15 461.29 38.98 10.94 2.66
v_4fr8ue0th4_0025,1 38 479.635 76 32.73 0;1 59.61 436.47 68.5 27.16 0;1 158.12 381.775 85.12 34.37 0;1 238.42 429.655 88.3 34.21 0;1 338.655 382.825 86.41 35.03 0;1 392.095 430.69 83.61 33.72 0;1 512.805 1012.94 86.75 36.54 0;1 545.025 224.54 81.51 34.04 0.9;1 571.06 315.33 73.1 33.82 0;1 596.5 431.86 88.7 35.02 0;1 605.815 384.655 83.13 33.43 0;1 607.85 481.845 83.52 33.41 0;1 683.845 271.57 97.57 39.36 0;1 726.255 229.48 82.61 34.74 0.2;1 756.115 429.955 86.39 30.71 0;1 807.92 384.005 80.9 32.77 0;1 847.145 685.975 77.93 33.35 92.8167;1 882.335 313.26 87.45 36.56 0;1 1011.905 269.1 68.55 32.62 0;1 1034.695 219.45 84.29 37.26 0;1 1047.34 383.89 89.8 31.32 0;1 1085.615 442.355 83.21 33.87 355.96;1 1097.565 311.535 77.19 32.97 0;1 1180.01 214.88 86.6 39.32 0;1 1228.01 120.145 85.18 38.59 0;1 1299.62 317.475 89 34.21 0;1 1410.365 214.995 90.91 35.47 0;1 1455.235 263.155 91.93 37.97 0;1 1548.475 310.815 86.35 34.01 0;1 1616.51 261.235 86.9 33.99 0;1 1802.47 206.905 88.7 32.93 0;4 792.26 494.51 76.66 32.26 19.975;4 1776.8 260.645 95.8 35.63 0;4 1827.215 428.175 100.59 34.55 0;7 318.4 480.47 137.48 43.24 0;7 321.22 263.96 86.42 42.68 0;7 680.335 1034.695 137.25 56.47 11.0143;7 1198.6 262.65 105.26 46.2 0;7 1235.07 466.935 80.46 29.73 359.3;7 1401.175 380.49 112.61 42.28 0;7 1609.825 205.945 118.75 47.43 0;9 468.225 473.06 37.29 11.58 3.84;9 510.99 493.395 41.12 11.99 2.1;9 523.96 461.65 38.98 10.94 2.87
v_4fr8ue0th4_0026,1 43.18 479.845 76 32.73 0;1 64.83 436.5 68.5 27.16 0;1 164.93 381.905 85.12 34.37 0;1 243.62 429.655 88.3 34.21 0;1 346.03 382.875 86.4 35.03 0;1 398.395 430.54 83.61 33.72 0;1 517.565 1013.135 86.75 36.55 0;1 531.285 224.505 81.51 34.05 0.9;1 556.28 315.33 73.1 33.82 0;1 604.01 431.935 88.7 35.03 0;1 615.985 482.125 83.53 33.41 0;1 616.035 384.74 83.13 33.44 0;1 668.26 271.545 97.94 39.35 0;1 713.1 229.565 82.62 34.73 0.2;1 765.83 430.205 86.38 30.71 0;1 818.73 383.97 80.9 32.76 0;1 846.385 693.695 77.93 33.35 93.2;1 870.555 313.38 87.45 36.56 0;1 1001.6 269.39 68.56 32.62 0;1 1034.455 219.425 84.29 37.25 0;1 1058.13 383.605 89.8 31.31 0;1 1086.885 311.74 77.19 32.98 0;1 1100.495 441.215 83.21 33.87 355.85;1 1175.88 214.965 86.6 39.57 0;1 1218.42 120.33 85.18 38.58 0;1 1290.29 317.57 88.44 34.22 0;1 1402.725 215.155 90.91 35.47 0;1 1447.49 263.18 91.94 37.96 0;1 1539.735 310.905 86.35 34.01 0;1 1609.79 261.465 86.9 33.99 0;1 1802.1 206.92 88.7 32.94 0;4 798.26 497.8 76.66 32.26 21.85;4 1772.59 260.725 95.8 35.63 0;4 1850.73 428.175 100.58 34.55 0;7 324.545 480.59 136.89 43.24 0;7 304.51 263.96 86.42 42.68 0;7 685.62 1035.76 137.26 56.82 11.8429;7 1189.72 262.7 105.26 46.2 0;7 1243.295 466.805 80.47 29.73 359.3;7 1414.07 380.49 112.62 42.28 0;7 1604.415 205.885 118.75 47.43 0;9 476.07 474.08 37.28 11.58 4.1;9 519.54 493.775 41.12 11.99 2.1;9 529.765 462.01 38.99 10.94 3.08
v_4fr8ue0th4_0027,1 50.725 479.985 76.03 32.73 0;1 70.05 436.53 68.5 27.16 0;1 172.365 382.085 85.11 34.37 0;1 249.8 429.755 88.3 34.21 0;1 353.4 382.925 86.4 35.03 0;1 404.695 430.395 83.61 33.73 0;1 517.535 224.475 81.51 34.05 0.9;1 522.315 1013.325 86.75 36.55 0;1 541.51 315.33 73.1 33.82 0;1 611.52 432.005 88.7 35.03 0;1 624.115 482.415 83.53 33.41 0;1 626.245 384.82 83.13 33.44 0;1 652.675 271.515 98.29 39.35 0;1 699.94 229.65 82.62 34.74 0.2;1 775.55 430.455 86.38 30.71 0;1 829.55 383.93 80.9 32.76 0;1 846.2 701.935 77.92 33.35 92.9833;1 858.77 313.49 87.46 36.56 0;1 991.295 269.68 68.55 32.62 0;1 1034.215 219.4 84.29 37.26 0;1 1068.92 383.315 89.8 31.31 0;1 1076.205 311.95 77.19 32.98 0;1 1115.375 440.075 83.21 33.87 355.74;1 1171.755 215.05 86.61 39.82 0;1 1208.83 120.515 85.18 38.59 0;1 1280.96 317.665 87.9 34.21 0;1 1395.08 215.315 90.92 35.47 0;1 1439.74 263.205 91.94 37.97 0;1 1530.995 311.005 86.35 34.01 0;1 1603.08 261.695 86.9 33.99 0;1 1801.73 206.935 88.7 32.93 0;4 804.265 501.09 76.65 32.26 23.725;4 1768.38 260.81 95.8 35.62 0;4 1871.975 428.415 96.05 34.55 0;7 287.8 263.96 86.42 42.68 0;7 331.235 480.665 136.89 43.23 0;7 690.905 1036.825 137.25 57.17 12.6714;7 1180.84 262.76 105.26 46.2 0;7 1252.915 466.505 80.47 29.73 359.3;7 1426.965 380.49 112.61 42.28 0;7 1597.945 205.995 118.75 47.43 0;9 483.915 475.095 37.29 11.57 4.36;9 528.09 494.155 41.12 11.99 2.1;9 535.57 462.37 38.98 10.94 3.29
v_4fr8ue0th4_0028,1 58.26 480.125 76.06 32.73 0;1 75.27 436.56 68.5 27.16 0;1 179.8 382.275 85.12 34.37 0;1 255.98 429.86 88.3 34.22 0;1 360.775 382.985 86.41 35.03 0;1 410.995 430.245 83.61 33.73 0;1 503.785 224.445 81.51 34.05 0.9;1 527.07 1013.515 86.76 36.55 0;1 526.73 315.33 73.1 33.82 0;1 619.03 432.075 88.7 35.03 0;1 637.085 271.485 98.65 39.35 0;1 632.25 482.705 83.52 33.41 0;1 636.465 384.905 83.13 33.43 0;1 686.785 229.73 82.61 34.74 0.2;1 785.265 430.705 86.39 30.71 0;1 844.905 313.45 87.45 36.56 0;1 842.03 383.97 80.9 32.76 0;1 846.015 710.165 77.93 33.35 92.7667;1 980.985 269.975 68.55 32.61 0;1 1033.975 219.375 84.29 37.25 0;1 1065.53 312.155 77.2 32.97 0;1 1079.715 383.025 89.79 31.31 0;1 1130.255 438.935 83.21 33.87 355.63;1 1167.63 215.13 86.6 40.06 0;1 1199.245 120.705 85.19 38.59 0;1 1271.63 317.765 87.36 34.21 0;1 1387.435 215.48 90.91 35.46 0;1 1431.99 263.23 91.94 37.96 0;1 1522.265 311.105 86.35 34.01 0;1 1596.36 261.925 86.9 33.99 0;1 1801.36 206.955 88.7 32.93 0;4 810.265 504.39 76.65 32.26 25.6;4 1764.17 260.89 95.8 35.62 0;4 1883.13 428.175 73.74 34.55 0;7 271.09 263.96 86.42 42.68 0;7 337.925 480.74 136.89 43.24 0;7 696.19 1037.89 137.26 57.52 13.5;7 1171.95 262.81 105.26 46.2 0;7 1262.545 466.215 80.47 29.73 359.3;7 1439.86 380.49 112.62 42.28 0;7 1591.48 206.11 118.74 47.42 0;9 491.76 476.115 37.28 11.57 4.62;9 536.64 494.535 41.12 11.99 2.1;9 541.38 462.73 38.98 10.94 3.5
v_4fr8ue0th4_0029,1 65.795 480.26 76.09 32.72 0;1 80.49 436.59 68.5 27.16 0;1 187.23 382.46 85.12 34.36 0;1 262.16 429.965 88.3 34.21 0;1 368.145 383.035 86.41 35.03 0;1 417.295 430.1 83.61 33.72 0;1 490.045 224.41 81.51 34.04 0.9;1 511.96 315.33 73.1 33.82 0;1 531.825 1013.325 86.75 36.55 0;1 621.505 271.46 99.01 39.36 0;1 626.54 432.145 88.7 35.03 0;1 640.385 482.995 83.53 33.41 0;1 646.675 384.99 83.13 33.44 0;1 672.405 229.54 82.61 34.74 0.2;1 794.98 430.955 86.38 30.71 0;1 831.045 313.41 87.45 36.56 0;1 845.83 718.405 77.92 33.35 92.55;1 854.52 384.005 80.9 32.77 0;1 970.685 270.265 68.55 32.61 0;1 1033.735 219.35 84.29 37.26 0;1 1054.85 312.365 77.2 32.97 0;1 1091.535 382.795 89.79 31.31 0;1 1145.135 437.8 83.21 33.88 355.52;1 1163.5 215.215 86.6 40.31 0;1 1189.66 120.89 85.18 38.58 0;1 1262.295 317.86 86.81 34.22 0;1 1379.795 215.64 90.91 35.46 0;1 1424.24 263.255 91.94 37.97 0;1 1513.525 311.195 86.35 34.01 0;1 1589.65 262.155 86.9 33.99 0;1 1800.99 206.975 88.7 32.93 0;4 814.865 508.03 76.65 32.26 29.0667;4 1759.96 260.975 95.8 35.63 0;4 1894.645 427.935 50.71 34.55 0;7 252.44 263.86 86.42 42.68 0;7 344.615 480.815 136.89 43.23 0;7 701.52 1040.33 136.96 57.52 15.3;7 1163.07 262.87 105.26 46.2 0;7 1272.165 465.915 80.47 29.73 359.3;7 1454.055 380.37 113.13 42.32 0;7 1585.01 206.22 118.74 47.42 0;9 499.605 477.13 37.29 11.58 4.88;9 545.19 494.915 41.12 11.99 2.1;9 547.56 463.47 38.98 10.94 3.53
v_4fr8ue0th4_0030,1 73.335 480.4 76.11 32.72 0;1 85.71 436.625 68.5 27.17 0;1 194.66 382.645 85.12 34.37 0;1 268.34 430.07 88.3 34.22 0;1 375.52 383.085 86.4 35.03 0;1 423.59 429.95 83.6 33.72 0;1 476.295 224.38 81.51 34.04 0.9;1 497.18 315.33 73.1 33.82 0;1 536.575 1013.135 86.75 36.55 0;1 605.915 271.43 99.37 39.36 0;1 634.05 432.22 88.7 35.02 0;1 648.515 483.28 83.53 33.42 0;1 656.895 385.07 83.13 33.44 0;1 658.025 229.34 82.61 34.74 0.2;1 804.695 431.205 86.39 30.71 0;1 817.185 313.38 87.45 36.56 0;1 845.645 726.635 77.93 33.35 92.3333;1 867.01 384.04 80.9 32.76 0;1 960.375 270.555 68.55 32.61 0;1 1033.495 219.33 84.29 37.26 0;1 1044.17 312.57 77.2 32.98 0;1 1103.355 382.575 89.79 31.31 0;1 1159.38 215.3 86.6 40.56 0;1 1160.015 436.665 83.21 33.87 355.41;1 1180.07 121.075 85.18 38.59 0;1 1252.97 317.955 86.26 34.21 0;1 1372.145 215.805 90.91 35.47 0;1 1416.49 263.275 91.94 37.97 0;1 1504.79 311.295 86.34 34.01 0;1 1582.93 262.385 86.9 33.99 0;1 1800.62 206.995 88.7 32.93 0;4 819.465 511.67 76.65 32.26 32.5333;4 1755.75 261.06 95.8 35.62 0;4 1906.165 427.695 27.67 34.55 0;7 233.79 263.76 86.42 42.68 0;7 351.305 480.89 136.89 43.24 0;7 706.855 1042.77 136.67 57.52 17.1;7 1152.66 263.09 104.14 46.2 0;7 1281.795 465.615 80.47 29.73 359.3;7 1468.25 380.245 113.66 42.37 0;7 1578.545 206.33 118.75 47.42 0;9 507.45 478.15 37.28 11.58 5.14;9 553.74 495.29 41.12 12 2.1;9 553.74 464.21 38.98 10.94 3.56
v_4fr8ue0th4_0031,1 20.015 382.36 40.03 33.18 0;1 80.87 480.54 76.14 32.72 0;1 90.93 436.655 68.5 27.17 0;1 202.095 382.835 85.11 34.37 0;1 274.52 430.17 88.3 34.22 0;1 383.57 383.17 86.4 35.02 0;1 429.885 429.8 83.61 33.72 0;1 462.545 224.345 81.51 34.05 0.9;1 482.41 315.33 73.1 33.82 0;1 541.33 1012.94 86.76 36.54 0;1 590.33 271.405 99.72 39.35 0;1 641.56 432.295 88.7 35.03 0;1 643.645 229.15 82.61 34.74 0.2;1 656.65 483.565 83.52 33.41 0;1 667.11 385.155 83.14 33.43 0;1 803.325 313.34 87.45 36.56 0;1 814.41 431.455 86.38 30.71 0;1 845.465 734.875 77.93 33.35 92.1167;1 879.49 384.08 80.9 32.76 0;1 948.62 270.535 68.56 32.61 0;1 1033.255 219.305 84.29 37.25 0;1 1033.49 312.78 77.2 32.98 0;1 1115.175 382.345 89.79 31.31 0;1 1155.25 215.385 86.6 40.81 0;1 1170.48 121.26 85.18 38.58 0;1 1174.89 435.525 83.2 33.87 355.3;1 1242.72 318.03 85.74 34.22 0;1 1364.725 215.965 90.91 35.47 0;1 1407.17 263.44 91.24 37.96 359.94;1 1495.155 311.455 86.35 34.01 0;1 1576.22 262.615 86.9 33.99 0;1 1800.25 207.015 88.7 32.93 0;4 824.065 515.32 76.65 32.26 36;4 1751.54 261.14 95.8 35.62 0;7 215.135 263.66 86.41 42.68 0;7 357.995 480.965 136.89 43.23 0;7 712.195 1045.21 136.37 57.52 18.9;7 1142.245 263.31 103.03 46.2 0;7 1291.415 465.32 80.47 29.74 359.3;7 1482.445 380.12 114.17 42.4 0;7 1572.075 206.44 118.75 47.42 0;9 515.295 479.17 37.29 11.58 5.4;9 559.925 464.96 38.99 10.94 3.59;9 562.29 495.67 41.12 12 2.1
v_4fr8ue0th4_0032,1 22.775 382.36 45.55 33.18 0;1 88.405 480.675 76.17 32.73 0;1 98.44 436.695 68.5 27.17 0;1 209.53 383.015 85.12 34.37 0;1 280.7 430.275 88.3 34.21 0;1 391.62 383.255 86.4 35.03 0;1 436.185 429.655 83.61 33.73 0;1 448.8 224.315 81.52 34.05 0.9;1 467.63 315.33 73.1 33.82 0;1 546.085 1012.745 86.75 36.55 0;1 574.745 271.375 100.09 39.35 0;1 629.265 228.955 82.61 34.73 0.2;1 649.07 432.365 88.7 35.03 0;1 664.785 483.855 83.53 33.41 0;1 678.795 385.405 83.13 33.43 0;1 789.465 313.3 87.45 36.56 0;1 826.07 431.435 86.38 30.71 0;1 845.275 743.105 77.93 33.35 91.9;1 891.98 384.115 80.9 32.77 0;1 936.865 270.51 68.55 32.62 0;1 1022.81 312.985 77.2 32.97 0;1 1033.015 219.28 84.29 37.26 0;1 1126.995 382.125 89.79 31.31 0;1 1151.12 215.465 86.6 41.05 0;1 1160.89 121.445 85.18 38.59 0;1 1191.765 434.445 83.21 33.87 355.56;1 1232.475 318.1 85.21 34.22 0;1 1357.305 216.125 90.91 35.47 0;1 1397.85 263.605 90.54 37.97 359.88;1 1485.515 311.615 86.35 34.01 0;1 1569.5 262.855 86.9 33.99 0;1 1799.88 207.03 88.7 32.94 0;4 828.295 519.81 76.65 32.26 38.7;4 1747.33 261.225 95.8 35.63 0;7 196.485 263.56 86.41 42.68 0;7 364.685 481.04 136.89 43.24 0;7 717.53 1047.65 136.08 57.52 20.7;7 1131.835 263.54 101.91 46.2 0;7 1301.045 465.025 80.47 29.73 359.3;7 1496.635 379.995 114.69 42.45 0;7 1565.605 206.555 118.75 47.43 0;9 522.515 480.04 37.29 11.58 5.4;9 566.105 465.7 38.99 10.94 3.62;9 570.84 496.05 41.12 12 2.1
v_4fr8ue0th4_0033,1 25.535 382.36 51.07 33.18 0;1 95.945 480.815 76.21 32.73 0;1 105.94 436.74 68.5 27.16 0;1 216.96 383.205 85.12 34.37 0;1 286.88 430.38 88.3 34.22 0;1 399.67 383.335 86.4 35.03 0;1 435.055 224.285 81.51 34.05 0.9;1 442.485 429.505 83.61 33.73 0;1 452.86 315.33 73.1 33.82 0;1 550.835 1012.555 86.75 36.55 0;1 558.2 271.44 100.08 39.36 0;1 614.885 228.76 82.61 34.74 0.2;1 656.58 432.435 88.7 35.03 0;1 671.995 484.185 82.97 33.41 0.6;1 690.485 385.655 83.13 33.43 0;1 775.605 313.26 87.45 36.56 0;1 837.735 431.415 86.39 30.71 0;1 845.315 751.385 77.93 33.35 91.75;1 904.47 384.15 80.9 32.76 0;1 925.105 270.49 68.55 32.62 0;1 1010.515 313.375 77.19 32.97 0;1 1032.775 219.255 84.29 37.25 0;1 1138.815 381.895 89.79 31.31 0;1 1147 215.55 86.6 41.3 0;1 1151.305 121.635 85.19 38.59 0;1 1208.645 433.36 83.21 33.88 355.82;1 1222.235 318.175 84.69 34.21 0;1 1349.89 216.285 90.92 35.47 0;1 1388.53 263.77 89.84 37.96 359.82;1 1475.885 311.775 86.35 34.01 0;1 1562.79 263.085 86.9 33.99 0;1 1799.51 207.05 88.7 32.94 0;4 832.525 524.29 76.65 32.26 41.4;4 1743.12 261.305 95.8 35.63 0;7 177.83 263.46 86.42 42.68 0;7 371.37 481.115 136.9 43.23 0;7 722.865 1050.09 135.79 57.52 22.5;7 1121.42 263.76 100.8 46.2 0;7 1310.665 464.725 80.47 29.73 359.3;7 1510.835 379.875 115.21 42.49 0;7 1559.14 206.665 118.74 47.43 0;9 529.735 480.905 37.29 11.57 5.4;9 572.285 466.44 38.99 10.94 3.65;9 579.39 496.43 41.12 12 2.1
